구분,voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,result_json,example_english,example_korean,단어 여부 검수,초등800 포함여부
초등800,10113,초3,1,be,(be의 원형) ~이다,1,동사,14782,6666,[bi],"{'example_sentence_eng': 'I am a boy.', 'example_sentence_kor': '나는 소년이에요.'}",I am a boy.,나는 소년이에요.,FALSE,TRUE
초등800,10114,초4,2,beach,해변,2,명사,2380,6326,[bí:ʧ],"{'example_sentence_eng': 'I see the beach.', 'example_sentence_kor': '나는 해변을 봐요.'}",I see the beach.,나는 해변을 봐요.,TRUE,TRUE
초등800,10115,초3,1,bear,곰,2,명사,10630,1162,[bέər],"{'example_sentence_eng': 'The bear is in forest.', 'example_sentence_kor': '곰이 숲에 있어요.'}",The bear is in forest.,곰이 숲에 있어요.,TRUE,TRUE
초등800,10116,초3,1,bear,견디다,1,동사,8371,19838,[bέər],"{'example_sentence_eng': 'I bear the cold.', 'example_sentence_kor': '나는 추위를 견뎌요.'}",I bear the cold.,나는 추위를 견뎌요.,TRUE,TRUE
초등800,10117,초3,1,bear,(표정/모습을) 몸에 지니다,1,동사,4259,20742,[bέər],"{'example_sentence_eng': 'She bears a smile.', 'example_sentence_kor': '그녀는 미소를 지니고 있어요.'}",She bears a smile.,그녀는 미소를 지니고 있어요.,TRUE,TRUE
초등800,10118,초3,1,bear,출산하다,1,동사,5121,21464,[bέər],"{'example_sentence_eng': 'The woman bears a baby.', 'example_sentence_kor': '여자가 아기를 낳아요.'}",The woman bears a baby.,여자가 아기를 낳아요.,TRUE,TRUE
초등800,10119,초3,1,bear,"(책임 등을) 떠맡다,감당하다",1,동사,3336,31031,[bεər],"{'example_sentence_eng': 'I bear the task.', 'example_sentence_kor': '제가 일을 맡아요.'}",I bear the task.,제가 일을 맡아요.,TRUE,TRUE
초등800,10120,초등,5,beauty,아름다움,2,명사,2151,3542,[bjú:ti],"{'example_sentence_eng': 'Beauty is all around us.', 'example_sentence_kor': '아름다움이 우리 주변에 있어요.'}",Beauty is all around us.,아름다움이 우리 주변에 있어요.,TRUE,TRUE
초등800,10121,초5,3,because,"왜냐하면,~때문에",7,접속사,2480,4107,[bikʌ́z; bikɔ́:z],"{'example_sentence_eng': 'I run because it is fun.', 'example_sentence_kor': '나는 재미있어서 달려요.'}",I run because it is fun.,나는 재미있어서 달려요.,TRUE,TRUE
초등800,10122,초등,5,become,~이 되다,1,동사,2728,4534,[bikʌ́m],"{'example_sentence_eng': 'I become a teacher.', 'example_sentence_kor': '나는 선생님이 돼요.'}",I become a teacher.,나는 선생님이 돼요.,TRUE,TRUE
초등800,10123,초등,5,become,~(해)지다,1,동사,9980,21677,[bikʌ́m],"{'example_sentence_eng': 'The frog becomes green.', 'example_sentence_kor': '개구리가 초록색이 돼요.'}",The frog becomes green.,개구리가 초록색이 돼요.,TRUE,TRUE
초등800,10124,초4,2,bed,침대,2,명사,3512,5843,[béd],"{'example_sentence_eng': 'I sleep on my bed.', 'example_sentence_kor': '나는 침대에서 자요.'}",I sleep on my bed.,나는 침대에서 자요.,TRUE,TRUE
초등800,10125,초4,2,bed,"(강/바다의) 바닥,지층",2,명사,5021,19840,[béd],"{'example_sentence_eng': 'The sea bed is soft.', 'example_sentence_kor': '바다 바닥이 부드러워요.'}",The sea bed is soft.,바다 바닥이 부드러워요.,TRUE,TRUE
초등800,10126,초3,1,bee,벌,2,명사,6757,14338,[bí:],"{'example_sentence_eng': 'The bee buzzes.', 'example_sentence_kor': '벌이 윙윙거려요.'}",The bee buzzes.,벌이 윙윙거려요.,TRUE,TRUE
초등800,10127,초4,2,beef,쇠고기,2,명사,1952,3225,[bí:f],"{'example_sentence_eng': 'I eat beef.', 'example_sentence_kor': '나는 쇠고기를 먹어요.'}",I eat beef.,나는 쇠고기를 먹어요.,TRUE,TRUE
초등800,10128,초4,2,beef,불평하다,1,동사,9521,24116,[bíːf],"{'example_sentence_eng': 'I beef about the rain.', 'example_sentence_kor': '나는 비에 대해 불평해요.'}",I beef about the rain.,나는 비에 대해 불평해요.,TRUE,TRUE
초등800,10129,초6,4,before,"~앞에,~전에",6,전치사,7426,3646,[bifɔ́:r; bəfɔ́:r],"{'example_sentence_eng': 'I eat before school.', 'example_sentence_kor': '나는 학교 전에 먹어요.'}",I eat before school.,나는 학교 전에 먹어요.,TRUE,TRUE
초등800,10130,초등,5,begin,시작하다,1,동사,10680,3377,[bigín],"{'example_sentence_eng': 'I begin a game.', 'example_sentence_kor': '나는 게임을 시작해요.'}",I begin a game.,나는 게임을 시작해요.,TRUE,TRUE
초등800,10131,초5,3,behind,~의 뒤에,6,전치사,2687,4474,[bəháind],"{'example_sentence_eng': 'The cat is behind me.', 'example_sentence_kor': '고양이가 내 뒤에 있어요.'}",The cat is behind me.,고양이가 내 뒤에 있어요.,TRUE,TRUE
초등800,10132,초6,4,believe,믿다,1,동사,11009,2121,[bəlí:v; bilí:v],"{'example_sentence_eng': 'I believe in you.', 'example_sentence_kor': '나는 너를 믿어요.'}",I believe in you.,나는 너를 믿어요.,TRUE,TRUE
초등800,10133,초등,5,bell,종,2,명사,3171,5255,[bél],"{'example_sentence_eng': 'The bell rings in class.', 'example_sentence_kor': '수업에서 종이 울려요.'}",The bell rings in class.,수업에서 종이 울려요.,TRUE,TRUE
초등800,10134,초등,5,bell,종소리,2,명사,11625,19127,[bél],"{'example_sentence_eng': 'The bell rings.', 'example_sentence_kor': '종소리가 울려요.'}",The bell rings.,종소리가 울려요.,TRUE,TRUE
초등800,10135,초등,5,below,~의 아래에,6,전치사,10707,4502,[bilóu],"{'example_sentence_eng': 'The ball is below the table.', 'example_sentence_kor': '공이 탁자 아래에 있어요.'}",The ball is below the table.,공이 탁자 아래에 있어요.,TRUE,TRUE
초등800,10136,초4,2,belt,허리띠,2,명사,7482,6368,[bélt],"{'example_sentence_eng': 'I wear my belt.', 'example_sentence_kor': '나는 허리띠를 해요.'}",I wear my belt.,나는 허리띠를 해요.,TRUE,TRUE
초등800,10137,초등,5,beside,옆에,6,전치사,2685,4467,[bisáid],"{'example_sentence_eng': 'The ball is beside me.', 'example_sentence_kor': '공이 내 옆에 있어요.'}",The ball is beside me.,공이 내 옆에 있어요.,TRUE,TRUE
초등800,10138,초6,4,between,~의 사이에,6,전치사,2698,4492,[bitwí:n; bətwí:n],"{'example_sentence_eng': 'The ball is between two chairs.', 'example_sentence_kor': '공이 두 의자 사이에 있어요.'}",The ball is between two chairs.,공이 두 의자 사이에 있어요.,TRUE,TRUE
초등800,10139,초3,1,big,큰,2,명사,3546,5892,[bíg],"{'example_sentence_eng': 'I see a big dog.', 'example_sentence_kor': '나는 큰 개를 봐요.'}",I see a big dog.,나는 큰 개를 봐요.,TRUE,TRUE
초등800,10140,초3,1,bike,자전거,2,명사,2881,4774,[báik],"{'example_sentence_eng': 'I ride my bike.', 'example_sentence_kor': '나는 자전거를 타요.'}",I ride my bike.,나는 자전거를 타요.,TRUE,TRUE
초등800,10141,초3,1,bike,오토바이,2,명사,5445,21467,[báik],"{'example_sentence_eng': 'I ride the bike.', 'example_sentence_kor': '나는 오토바이를 타요.'}",I ride the bike.,나는 오토바이를 타요.,TRUE,TRUE
초등800,10142,초3,1,bike,자전거를 타다,1,동사,4946,25578,[báik],"{'example_sentence_eng': 'I bike to school.', 'example_sentence_kor': '나는 학교까지 자전거를 타요.'}",I bike to school.,나는 학교까지 자전거를 타요.,TRUE,TRUE
초등800,10143,초등,5,bill,"계산서,청구서",2,명사,3420,479,[bíl],"{'example_sentence_eng': 'I pay the bill.', 'example_sentence_kor': '내가 계산서를 내요.'}",I pay the bill.,내가 계산서를 내요.,TRUE,TRUE
초등800,10144,초등,5,bill,법안,2,명사,1442,18190,[bíl],"{'example_sentence_eng': 'The bill is a law.', 'example_sentence_kor': '법안은 법이에요.'}",The bill is a law.,법안은 법이에요.,TRUE,TRUE
초등800,10145,초등,5,bill,지폐,2,명사,3294,20296,[bíl],"{'example_sentence_eng': 'I use a bill.', 'example_sentence_kor': '나는 지폐를 써요.'}",I use a bill.,나는 지폐를 써요.,TRUE,TRUE
초등800,10146,초등,5,bill,(새의) 넓적한 부리,2,명사,13450,21310,[bíl],"{'example_sentence_eng': 'Bird has a flat bill.', 'example_sentence_kor': '새가 넓은 부리예요.'}",Bird has a flat bill.,새가 넓은 부리예요.,TRUE,TRUE
초등800,10147,초등,5,bill,(모자의) 챙,2,명사,16346,26023,[bíl],"{'example_sentence_eng': 'My hat bill is curved.', 'example_sentence_kor': '내 모자 챙이 구부러졌어요.'}",My hat bill is curved.,내 모자 챙이 구부러졌어요.,TRUE,TRUE
초등800,10148,초3,1,bird,새,2,명사,1771,2954,[bə́:rd],"{'example_sentence_eng': 'The bird flies high.', 'example_sentence_kor': '새가 높이 날아요.'}",The bird flies high.,새가 높이 날아요.,TRUE,TRUE
초등800,10149,초등,5,birth,출생,2,명사,3479,5783,[bə́:rθ],"{'example_sentence_eng': 'I celebrate my birth.', 'example_sentence_kor': '나는 출생을 축하해요.'}",I celebrate my birth.,나는 출생을 축하해요.,TRUE,TRUE
초등800,10150,초등,5,blood,피,2,명사,3734,6179,[blʌ́d],"{'example_sentence_eng': 'My blood is red.', 'example_sentence_kor': '내 피는 빨개요.'}",My blood is red.,내 피는 빨개요.,TRUE,TRUE
초등800,10151,초3,1,blue,우울한,3,형용사,2273,20299,[blu:],"{'example_sentence_eng': 'I feel blue today.', 'example_sentence_kor': '나는 오늘 우울해요.'}",I feel blue today.,나는 오늘 우울해요.,TRUE,TRUE
초등800,10152,초5,3,board,"판자,칠판",2,명사,3661,6060,[bɔ́:rd],"{'example_sentence_eng': 'I write on the board.', 'example_sentence_kor': '나는 칠판에 써요.'}",I write on the board.,나는 칠판에 써요.,TRUE,TRUE
초등800,10153,초5,3,board,게시판,2,명사,12359,16750,[bɔ́:rd],"{'example_sentence_eng': 'I pin notes on board.', 'example_sentence_kor': '게시판에 쪽지를 붙여요.'}",I pin notes on board.,게시판에 쪽지를 붙여요.,TRUE,TRUE
초등800,10154,초5,3,board,이사회,2,명사,2576,19845,[bɔ́:rd],"{'example_sentence_eng': 'The board meets every week.', 'example_sentence_kor': '이사회는 매주 모여요.'}",The board meets every week.,이사회는 매주 모여요.,TRUE,TRUE
초등800,10155,초5,3,board,칠판,2,명사,3511,21469,[bɔ́:rd],"{'example_sentence_eng': 'The teacher writes on board.', 'example_sentence_kor': '선생님이 칠판에 쓰세요.'}",The teacher writes on board.,선생님이 칠판에 쓰세요.,TRUE,TRUE
초등800,10156,초5,3,board,탑승하다,1,동사,6443,22555,[bɔ́ːrd],"{'example_sentence_eng': 'I board the bus.', 'example_sentence_kor': '버스에 탑승해요.'}",I board the bus.,버스에 탑승해요.,TRUE,TRUE
초등800,10157,초5,3,board,(게임) 판,2,명사,11597,25580,[bɔ́:rd],"{'example_sentence_eng': 'Game board is on table.', 'example_sentence_kor': '게임 판이 탁자 위에 있어요.'}",Game board is on table.,게임 판이 탁자 위에 있어요.,TRUE,TRUE
초등800,10158,초3,1,boat,보트,2,명사,1499,2439,[bóut],"{'example_sentence_eng': 'The boat is on water.', 'example_sentence_kor': '보트가 물 위에 있요.'}",The boat is on water.,보트가 물 위에 있요.,TRUE,TRUE
초등800,10159,초6,4,body,몸,2,명사,1221,1976,[bádi],"{'example_sentence_eng': 'My body is healthy.', 'example_sentence_kor': '내 몸이 건강해요.'}",My body is healthy.,내 몸이 건강해요.,TRUE,TRUE
초등800,10160,초6,4,body,본론,2,명사,12834,18202,[bádi],"{'example_sentence_eng': 'The body is the main part.', 'example_sentence_kor': '본문은 본론이에요.'}",The body is the main part.,본문은 본론이에요.,TRUE,TRUE
초등800,10161,초6,4,body,단체,2,명사,3346,19846,[bádi],"{'example_sentence_eng': 'Our body is a team.', 'example_sentence_kor': '우리 단체는 팀이에요.'}",Our body is a team.,우리 단체는 팀이에요.,TRUE,TRUE
초등800,10162,초등,5,bone,뼈,2,명사,354,2770,[bóun],"{'example_sentence_eng': 'The dog bites a bone.', 'example_sentence_kor': '강아지가 뼈를 물어요.'}",The dog bites a bone.,강아지가 뼈를 물어요.,TRUE,TRUE
초등800,10163,초3,1,book,책,2,명사,3389,5644,[búk],"{'example_sentence_eng': 'I have a book.', 'example_sentence_kor': '나는 책이 있어요.'}",I have a book.,나는 책이 있어요.,TRUE,TRUE
초등800,10164,초3,1,book,예약하다,1,동사,9638,17696,[búk],"{'example_sentence_eng': 'Book a room today.', 'example_sentence_kor': '오늘 방을 예약해요.'}",Book a room today.,오늘 방을 예약해요.,TRUE,TRUE
초등800,10165,초5,3,borrow,빌리다,1,동사,892,2737,[bárou],"{'example_sentence_eng': 'I borrow a book.', 'example_sentence_kor': '나는 책을 빌려요.'}",I borrow a book.,나는 책을 빌려요.,TRUE,TRUE
초등800,10166,초5,3,borrow,(사상/문구를) 차용하다,1,동사,1373,16751,[bárou],"{'example_sentence_eng': 'I borrow his words.', 'example_sentence_kor': '나는 그의 말을 차용해요.'}",I borrow his words.,나는 그의 말을 차용해요.,TRUE,TRUE
초등800,10167,초등,5,both,둘 다의,5,대명사,2258,3711,[bóuθ],"{'example_sentence_eng': 'Both apples are red.', 'example_sentence_kor': '두 사과 모두 빨개요.'}",Both apples are red.,두 사과 모두 빨개요.,TRUE,TRUE
초등800,10168,초4,2,bottle,병,2,명사,1471,2386,[bátl],"{'example_sentence_eng': 'I drink from a bottle.', 'example_sentence_kor': '나는 병에서 마셔요.'}",I drink from a bottle.,나는 병에서 마셔요.,TRUE,TRUE
초등800,10169,초등,5,bottom,밑바닥,2,명사,1327,2133,[bátəm],"{'example_sentence_eng': 'The box is at the bottom.', 'example_sentence_kor': '상자가 밑바닥에 있어요.'}",The box is at the bottom.,상자가 밑바닥에 있어요.,TRUE,TRUE
초등800,10170,초3,1,box,상자,2,명사,1760,2927,[báks],"{'example_sentence_eng': 'I open the box.', 'example_sentence_kor': '상자를 열어요.'}",I open the box.,상자를 열어요.,TRUE,TRUE
초등800,10171,초3,1,box,권투를 하다,1,동사,10086,31540,[báks],"{'example_sentence_eng': 'He boxes in a ring.', 'example_sentence_kor': '그는 링에서 권투를 해요.'}",He boxes in a ring.,그는 링에서 권투를 해요.,TRUE,TRUE
초등800,10172,초4,2,boy,소년,2,명사,10678,3144,[bɔ́i],"{'example_sentence_eng': 'The boy plays outside.', 'example_sentence_kor': '소년이 밖에서 놀아요.'}",The boy plays outside.,소년이 밖에서 놀아요.,TRUE,TRUE
초등800,10173,초등,5,brave,용감한,3,형용사,7969,4155,[bréiv],"{'example_sentence_eng': 'The boy is brave.', 'example_sentence_kor': '소년이 용감해요.'}",The boy is brave.,소년이 용감해요.,TRUE,TRUE
초등800,10174,초3,1,bread,빵,2,명사,1663,2761,[bréd],"{'example_sentence_eng': 'I eat bread.', 'example_sentence_kor': '나는 빵을 먹어요.'}",I eat bread.,나는 빵을 먹어요.,TRUE,TRUE
초등800,10175,초6,4,break,"부수다,망가 뜨리다",1,동사,1538,2517,[bréik],"{'example_sentence_eng': 'I break the toy.', 'example_sentence_kor': '나는 장난감을 망가뜨려요.'}",I break the toy.,나는 장난감을 망가뜨려요.,TRUE,TRUE
초등800,10176,초6,4,break,망가뜨리다,1,동사,5416,16624,[bréik],"{'example_sentence_eng': 'I break the toy.', 'example_sentence_kor': '나는 장난감을 망가뜨리요.'}",I break the toy.,나는 장난감을 망가뜨리요.,TRUE,TRUE
초등800,10177,초6,4,break,휴식(시간),2,명사,3979,16753,[bréik],"{'example_sentence_eng': 'I take a break.', 'example_sentence_kor': '나는 휴식해요.'}",I take a break.,나는 휴식해요.,TRUE,TRUE
초등800,10178,초6,4,break,(기록을) 깨다,1,동사,4341,20307,[bréik],"{'example_sentence_eng': 'She will break the record.', 'example_sentence_kor': '그녀가 기록을 깰 거예요.'}",She will break the record.,그녀가 기록을 깰 거예요.,TRUE,TRUE
초등800,10179,초6,4,break,"방학,휴가",2,명사,6852,21472,[bréik],"{'example_sentence_eng': 'My break is fun.', 'example_sentence_kor': '방학이 재밌어요.'}",My break is fun.,방학이 재밌어요.,TRUE,TRUE
초등800,10180,초6,4,break,기회,2,명사,9361,22568,[bréik],"{'example_sentence_eng': 'I have a break today.', 'example_sentence_kor': '저는 오늘 기회를 가져요.'}",I have a break today.,저는 오늘 기회를 가져요.,TRUE,TRUE
초등800,10181,초6,4,break,(뉴스가) 터지다,1,동사,809,24158,[bréik],"{'example_sentence_eng': 'The news breaks now.', 'example_sentence_kor': '뉴스가 터져요.'}",The news breaks now.,뉴스가 터져요.,TRUE,TRUE
초등800,10182,초6,4,break,어기다,1,동사,9604,24159,[bréik],"{'example_sentence_eng': ""Don't break the rules."", 'example_sentence_kor': '규칙을 어기지 마요.'}",Don't break the rules.,규칙을 어기지 마요.,TRUE,TRUE
초등800,10183,초6,4,break,부러지다,1,동사,4868,25583,[bréik],"{'example_sentence_eng': 'The stick may break.', 'example_sentence_kor': '막대기가 부러질 거예요.'}",The stick may break.,막대기가 부러질 거예요.,TRUE,TRUE
초등800,10184,초6,4,break,"끊다,깨다",1,동사,2862,26076,[bréik],"{'example_sentence_eng': 'I break the stick.', 'example_sentence_kor': '나는 막대를 깨요.'}",I break the stick.,나는 막대를 깨요.,TRUE,TRUE
초등800,10185,초4,2,breakfast,아침식사,2,명사,2172,3574,[brékfəst],"{'example_sentence_eng': 'I eat breakfast daily.', 'example_sentence_kor': '나는 아침식사를 먹어요.'}",I eat breakfast daily.,나는 아침식사를 먹어요.,TRUE,TRUE
